PHASE I,,
Healthy Adults,,
2025,"AMGEN 20210268: A Phase 1, Open-label, Randomized, Parallel-group Study to Assess the Relative Bioavailability of Maridebart Cafraglutide (AMG 133) as Two Subcutaneous Presentations in Participants Living with Overweight or Obesity","AMGEN: A Phase 1, Open-label, Randomized, Parallel-group Study to Assess the Relative Bioavailability of Maridebart Cafraglutide (XXX) as Two Subcutaneous Presentations in Participants Living with Overweight or Obesity"
2025,"KAILERA K7535-1709: A Phase 1, Open-Label, Randomized, Crossover Study to Evaluate the Effect of a Low Fat Meal and Evening Dosing on the Pharmacokinetics and Tolerability of KAI-7535 in Healthy Participants Living with Obesity or Overweight","KAILERA: A Phase 1, Open-Label, Randomized, Crossover Study to Evaluate the Effect of a Low Fat Meal and Evening Dosing on the Pharmacokinetics and Tolerability of XXX in Healthy Participants Living with Obesity or Overweight"
2025,"ELI LILLYANDCOMPANY J3R-MC-YDAE: A Phase 1, Open-Label, Single and Multiple Dose Study to Investigate the Safety, Tolerability, and Relative Bioavailability of Single and Multiple Weekly Subcutaneous Doses of XXXX, and Single and Multiple Weekly Subcutaneous Doses of XXXX with XXXX in Participants with Overweight or Obesity","ELI LILLYANDCOMPANY: A Phase 1, Open-Label, Single and Multiple Dose Study to Investigate the Safety, Tolerability, and Relative Bioavailability of Single and Multiple Weekly Subcutaneous Doses of XXXX, and Single and Multiple Weekly Subcutaneous Doses of XXXX with XXXX in Participants with Overweight or Obesity"
2025,"PFIZER C5541009: A Phase 1, Open-Label, Fixed-Sequence Study to Evaluate the Pharmacokinetic Interactions Between XXXX and XXX in Otherwise Healthy Adult Participants with Overweight or Obesity       ","PFIZER: A Phase 1, Open-Label, Fixed-Sequence Study to Evaluate the Pharmacokinetic Interactions Between XXXX and XXX in Otherwise Healthy Adult Participants with Overweight or Obesity       "
2024,"AMGEN 20240195: A Phase 1, Randomized, Double-blind, Multiple-dose Study to Evaluate the Pharmacokinetics of AMG 133 Administered Subcutaneously in Subjects with Overweight or Obesity","AMGEN: A Phase 1, Randomized, Double-blind, Multiple-dose Study to Evaluate the Pharmacokinetics of XXX XXX Administered Subcutaneously in Subjects with Overweight or Obesity"
2024,"AMGEN 20230022:  A Phase 1, Randomized, Double-blind, Placebo-controlled, Single Ascending Dose and Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of AMG 513 in Participants with Obesity","AMGEN:  A Phase 1, Randomized, Double-blind, Placebo-controlled, Single Ascending Dose and Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of XXX in Participants with Obesity"
2024,"AMGEN 20210205: A Phase 1, Randomized, Open-label, Single-dose, Parallel Group Study to Assess the Relative Bioavailability of AMG 133 Administered Using One of Three Drug Products in Participants Living with Overweight or Obesity","AMGEN: A Phase 1, Randomized, Open-label, Single-dose, Parallel Group Study to Assess the Relative Bioavailability of XXX Administered Using One of Three Drug Products in Participants Living with Overweight or Obesity"
2024,ELI LILLY J2A-MC-GZPI: A Multiple-Dose Study to Investigate the Bioequivalence of Orforglipron (LY3502970) Capsules and Orforglipron Tablets in Participants with Obesity or Overweight who are Otherwise Healthy,ELI LILLY: A Multiple-Dose Study to Investigate the Bioequivalence of Orforglipron (LY3502970) Capsules and Orforglipron Tablets in Participants with Obesity or Overweight who are Otherwise Healthy
2024,"ELI LILLY AND COMPANY J4P-MC-IYAA: A Single- and Multiple-Ascending Dose Phase 1 Study to Assess the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Participants with Type 2 Diabetes Mellitus","ELI LILLY AND COMPANY: A Single- and Multiple-Ascending Dose Phase 1 Study to Assess the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Participants with Type 2 Diabetes Mellitus"
2024,"PFIZER C4001002: A Phase 1, Randomized, Double-Blind, Sponsor-Open, Placebo-Controlled Study to assess the Safety, Tolerability, and Pharmacokinetics of Multiple Escalating Oral Doses of XXXX in Adult Participants with Type 2 Diabetes Mellitus","PFIZER: A Phase 1, Randomized, Double-Blind, Sponsor-Open, Placebo-Controlled Study to assess the Safety, Tolerability, and Pharmacokinetics of Multiple Escalating Oral Doses of XXXX in Adult Participants with Type 2 Diabetes Mellitus"
2023,"GASHERBRUM GSBR-1290-02: A Phase 1b/2a, Randomized, Double-blind, Placebo-controlled, Study of the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Multiple Ascending Doses of XXXX in Adult Overweight or Obese Healthy Subjects and in Subjects with Type 2 Diabetes Mellitus on Metformin ","GASHERBRUM: A Phase 1b/2a, Randomized, Double-blind, Placebo-controlled, Study of the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Multiple Ascending Doses of XXXX in Adult Overweight or Obese Healthy Subjects and in Subjects with Type 2 Diabetes Mellitus on Metformin "
2023,"REGENERON R1033-OB-2288: A randomized, double-blind study of the efficacy and Safety of Trevogrumab, with or without Garetosmab, in Addition to Semaglutide in patients with obesity   ","REGENERON: A randomized, double-blind study of the efficacy and Safety of XXX, with or without XXX, in Addition to Semaglutide in patients with obesity   "
2022,"ECCOGENE EC0004: A Randomized, Double-Blind, Placebo-Controlled, Single and Repeated Dose Escalation, First-Time-In-Human Study to Investigate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of XXXX in Healthy Participants and in Patients with Type 2 Diabetes Mellitus","ECCOGENE: A Randomized, Double-Blind, Placebo-Controlled, Single and Repeated Dose Escalation, First-Time-In-Human Study to Investigate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of XXXX in Healthy Participants and in Patients with Type 2 Diabetes Mellitus"
2022,"ELI LILLY & CO J1R-MC-GZFB: A Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of XXXX Alone and in Combination with XXXX in Patients with Type 2 Diabetes","ELI LILLY & CO: A Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of XXXX Alone and in Combination with XXXX in Patients with Type 2 Diabetes"
2020,"AMGEN, INC. 20180048: A Phase 1, Randomized, Double-Blind, Placebo Controlled, Single Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of XXXX in Subjects with Obesity. ","AMGEN, INC.: A Phase 1, Randomized, Double-Blind, Placebo Controlled, Single Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of XXXX in Subjects with Obesity. "
 ,,
2020,"ELI LILLY & CO J1I-MC-GZHC: A Phase 1, Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Multiple-Ascending Subcutaneous Doses of XXXX in Patients with Type 2 Diabetes Mellitus.","ELI LILLY & CO: A Phase 1, Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Multiple-Ascending Subcutaneous Doses of XXXX in Patients with Type 2 Diabetes Mellitus."
 ,,
2020,"ELI LILLY & CO J1I-MC-GZBB: A Multiple-ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of XXXX in Patients with Type 2 Diabetes Mellitus","ELI LILLY & CO: A Multiple-ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of XXXX in Patients with Type 2 Diabetes Mellitus"
2020,"PFIZER C3421007: Phase 1, Open-Label, Fixed Sequence Study to Evaluate the Effect of Two Dose Levels of XXXX on the Pharmacokinetics of Single Oral Doses of XXXX and XXXX, Administered Separately in Adult Participants with Obesity. ","PFIZER: Phase 1, Open-Label, Fixed Sequence Study to Evaluate the Effect of Two Dose Levels of XXXX on the Pharmacokinetics of Single Oral Doses of XXXX and XXXX, Administered Separately in Adult Participants with Obesity. "
2020,"PFIZER C3991002: A Phase 1, Randomized, Double-Blind, Sponsor-Open, Placebo-Controlled Study to Assess the Safety, Tolerability, and Pharmacokinetics of Multiple Escalating Oral Doses of XXXX in Adult Participants with Type 2 Diabetes Mellitus.","PFIZER: A Phase 1, Randomized, Double-Blind, Sponsor-Open, Placebo-Controlled Study to Assess the Safety, Tolerability, and Pharmacokinetics of Multiple Escalating Oral Doses of XXXX in Adult Participants with Type 2 Diabetes Mellitus."
2019,"Applied AT-007-1001: A Phase 1-2, Dose-Escalating, 4-Part Study to Evaluate the Safety and Pharmacokinetics of Single and Multiple Doses of XXXXX in Healthy Adult Subjects and Adult Subjects with Classic Galactosemia (CG)  ","Applied: A Phase 1-2, Dose-Escalating, 4-Part Study to Evaluate the Safety and Pharmacokinetics of Single and Multiple Doses of XXXXX in Healthy Adult Subjects and Adult Subjects with Classic Galactosemia (CG)  "
2019,"Novo Nordisk NN1436-4465: A Trial Comparing XXXX (XXX) Versus Insulin Glargine XXX, Both in Combination with Metformin, With or Without XXX Inhibitors and With or Without XXX Inhibitors, In Insulin-Naïve Subjects with Type 2 Diabetes Mellitus. ","Novo Nordisk: A Trial Comparing XXXX (XXX) Versus Insulin Glargine XXX, Both in Combination with Metformin, With or Without XXX Inhibitors and With or Without XXX Inhibitors, In Insulin-Naïve Subjects with Type 2 Diabetes Mellitus. "
2019,Novo Nordisk NN9838-4433: Investigation of safety and efficacy of XXXXX for weight management –a dose finding trial   ,Novo Nordisk: Investigation of safety and efficacy of XXXXX for weight management –a dose finding trial   
2019,"PegBio PB119202: A Phase 2, Multicenter, Randomized, Double-Blind, Placebo-Controlled, Parallel Dose Cohort Study to Evaluate the Efficacy and Safety of Twelve Once-Weekly Subcutaneous Doses of XXXXX to Patients with Type 2 Diabetes Metformin Monotherapy.","PegBio: A Phase 2, Multicenter, Randomized, Double-Blind, Placebo-Controlled, Parallel Dose Cohort Study to Evaluate the Efficacy and Safety of Twelve Once-Weekly Subcutaneous Doses of XXXXX to Patients with Type 2 Diabetes Metformin Monotherapy."
2019,"Selecta Biosciences SEL-212/201: An Open Label Phase II Multiple Dose Safety, Pharmacokinetic and Pharmacodynamics Study of XXX Followed by Open Label Administration of XXXXX in Subjects with Symptomatic Gout and Elevated Blood Uric Acid (XXX) ","Selecta Biosciences : An Open Label Phase II Multiple Dose Safety, Pharmacokinetic and Pharmacodynamics Study of XXX Followed by Open Label Administration of XXXXX in Subjects with Symptomatic Gout and Elevated Blood Uric Acid (XXX) "
2019,"Shanton XXXX: A Multicenter, Randomized, Double-blind, Placebo controlled, Dose escalation study to evaluate Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Efficacy of XXXXX in Gout Patients with Hyperuricemia. ","Shanton: A Multicenter, Randomized, Double-blind, Placebo controlled, Dose escalation study to evaluate Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Efficacy of XXXXX in Gout Patients with Hyperuricemia. "
2019,"Shanton SAP001-1-002: A Phase II, Multicenter, Randomized, Double-Blind, Placebo-Controlled, Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, Pgarmacokinetics, and Pharmacodynamics of XXXXX in Gout Patients with Hyperuricemia.","Shanton: A Phase II, Multicenter, Randomized, Double-Blind, Placebo-Controlled, Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, Pgarmacokinetics, and Pharmacodynamics of XXXXX in Gout Patients with Hyperuricemia."
 ,,
Ethnic Bridging,,
2025,"IMMUNOVANT SCIENCES GmbH IMVT-1401-1005: A Phase 1, Open-Label Study to Access Pharmacodynamics, Safety and Tolerability of XXXX Following a Single Subcutaneous Dose in Healthy Participants of Japanese Origin.","IMMUNOVANT SCIENCES GmbH: A Phase 1, Open-Label Study to Access Pharmacodynamics, Safety and Tolerability of XXXX Following a Single Subcutaneous Dose in Healthy Participants of Japanese Origin."
2024,"BRISTOLMYERSQUIBB IM045-1009: A Phase 1, Randomized, Double-blind, Placebo-controlled, Multiple Ascending Dose Study to evaluate the Safety, Tolerability, Pharmacodynamics of Orally Administered XXXX in Health Participants, Healthy Elderly Participants, and Healthy Participants of Japanese Ethnicity","BRISTOLMYERSQUIBB: A Phase 1, Randomized, Double-blind, Placebo-controlled, Multiple Ascending Dose Study to evaluate the Safety, Tolerability, Pharmacodynamics of Orally Administered XXXX in Health Participants, Healthy Elderly Participants, and Healthy Participants of Japanese Ethnicity"
2024,ELI LILLY AND COMPANY J4U-MC-KTAA: Single-and Multiple-Ascending Dose Study to Evaluate the Safety and Pharmacokinetics of XXXX Following Oral Dosing in Healthy Participants,ELI LILLY AND COMPANY: Single-and Multiple-Ascending Dose Study to Evaluate the Safety and Pharmacokinetics of XXXX Following Oral Dosing in Healthy Participants
2023,"ABBVIE M24-227: A Study to Evaluate Pharmacokinetics, Safety, and Tolerability of XXXX in Healthy Adult Japanese and Han Chinese Subjects","ABBVIE: A Study to Evaluate Pharmacokinetics, Safety, and Tolerability of XXXX in Healthy Adult Japanese and Han Chinese Subjects"
2023,"ABBVIE M23-512: An Open-label Study to Evaluate the Pharmacokinetics, Safety and Tolerability of XXXX in Healthy Adult Japanese and Han Chinese Subjects","ABBVIE: An Open-label Study to Evaluate the Pharmacokinetics, Safety and Tolerability of XXXX in Healthy Adult Japanese and Han Chinese Subjects"
2023,"BRISTOL-MYERS SQUIBB CV028-1001: A Randomized, Double-blind, Placebo-controlled, Single Ascending Dose Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Japanese and Caucasian Participants     ","BRISTOL-MYERS SQUIBB: A Randomized, Double-blind, Placebo-controlled, Single Ascending Dose Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Japanese and Caucasian Participants     "
2023,"ELI LILLY & CO J4F-MC-CYAA: A Phase 1, Randomized, Double-blind, Placebo-controlled Study to Investigate Safety, Tolerability, and Pharmacokinetics with Single Intravenous Ascending Doses and Single and Multiple Subcutaneous Doses of XXXX in Healthy Participants, Including First-Generation Japanese Participants ","ELI LILLY & CO: A Phase 1, Randomized, Double-blind, Placebo-controlled Study to Investigate Safety, Tolerability, and Pharmacokinetics with Single Intravenous Ascending Doses and Single and Multiple Subcutaneous Doses of XXXX in Healthy Participants, Including First-Generation Japanese Participants "
2023,"GASHERBRUM GSBR-1290-03: A Phase 1, Randomized, Double-blind, Placebo-controlled Trial of the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Multiple Ascending Doses of XXXX in Japanese and Non-Japanese Healthy Volunteers     ","GASHERBRUM: A Phase 1, Randomized, Double-blind, Placebo-controlled Trial of the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Multiple Ascending Doses of XXXX in Japanese and Non-Japanese Healthy Volunteers     "
2023,GILEAD GS-US-611-6586: A Phase 1 Single-Dose Study to Evaluate the Pharmacokinetics and Tolerability of XXXX (XXXX) in Healthy Japanese and White Participants    ,GILEAD: A Phase 1 Single-Dose Study to Evaluate the Pharmacokinetics and Tolerability of XXXX (XXXX) in Healthy Japanese and White Participants    
2023,"IDORSIA ID-078-127: A Single-Center, Open-Label, Randomized, Crossover Phase 1 Trial to Investigate Bioequivalence Between 5 x 10 mg tablets and 2 x 25 mg tablets of XXXX in Healthy Male and Female Japanese Participants  ","IDORSIA: A Single-Center, Open-Label, Randomized, Crossover Phase 1 Trial to Investigate Bioequivalence Between 5 x 10 mg tablets and 2 x 25 mg tablets of XXXX in Healthy Male and Female Japanese Participants  "
2023,"VENTYX VTX958-106: A Phase 1, Open-Label, Single and Multiple Dose Study to Evaluate the Pharmacokinetics, Safety, and Tolerability of XXXX Following an Oral Administration in Healthy Japanese and Caucasian Subjects ","VENTYX: A Phase 1, Open-Label, Single and Multiple Dose Study to Evaluate the Pharmacokinetics, Safety, and Tolerability of XXXX Following an Oral Administration in Healthy Japanese and Caucasian Subjects "
2022,"ABBVIE M22-720: This is a Phase 1, double-blind, sequential, placebo-controlled, single center, randomized study in which healthy Japanese subjects will receive a single XXXX dose or placebo. Healthy Han Chinese subjects will also receive a single XXXX dose, but no Han Chinese subjects will receive placebo, and there will be no randomization of Han Chinese subjects. A Study to Evaluate Pharmacokinetics, Safety, and Tolerability of XXXX in Healthy Adult, Japanese, and Han Chinese Subjects","ABBVIE: This is a Phase 1, double-blind, sequential, placebo-controlled, single center, randomized study in which healthy Japanese subjects will receive a single XXXX dose or placebo. Healthy Han Chinese subjects will also receive a single XXXX dose, but no Han Chinese subjects will receive placebo, and there will be no randomization of Han Chinese subjects. A Study to Evaluate Pharmacokinetics, Safety, and Tolerability of XXXX in Healthy Adult, Japanese, and Han Chinese Subjects"
2022,"BIOGEN 283HV101: An Open-Label, Parallel-Group, Phase 1 Study To Evaluate The Pharmacokinetics, Safety, And Tolerability Of XXXX In Healthy Adult Japanese, Chinese, And Caucasian Participants","BIOGEN: An Open-Label, Parallel-Group, Phase 1 Study To Evaluate The Pharmacokinetics, Safety, And Tolerability Of XXXX In Healthy Adult Japanese, Chinese, And Caucasian Participants"
2022,"BIOGEN 221HV104: A Randomized, Open-Label, Parallel-Arm Study to Assess the Pharmacokinetic Comparability of 2 Fixed Subcutaneous Doses of XXXX (XXXX) With a Single, Weight-Based Intravenous Dose in Healthy Volunteers  ","BIOGEN: A Randomized, Open-Label, Parallel-Arm Study to Assess the Pharmacokinetic Comparability of 2 Fixed Subcutaneous Doses of XXXX (XXXX) With a Single, Weight-Based Intravenous Dose in Healthy Volunteers  "
2022,"BRISTOL-MYERS SQUIBB IM032-042: A Double-blind, Placebo-controlled, Randomized, Multiple Ascending Dose Study of the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Participants of Japanese Descent","BRISTOL-MYERS SQUIBB: A Double-blind, Placebo-controlled, Randomized, Multiple Ascending Dose Study of the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Participants of Japanese Descent"
2022,"BRISTOL-MYERS SQUIBB CV029-014: A Phase 1 Evaluation of the Safety, Tolerability, and Pharmacokinetics of Single and Multiple Doses of XXXX in Healthy Adult Japanese Participants ","BRISTOL-MYERS SQUIBB: A Phase 1 Evaluation of the Safety, Tolerability, and Pharmacokinetics of Single and Multiple Doses of XXXX in Healthy Adult Japanese Participants "
2022,"BRISTOL-MYERS SQUIBB CN007-001_EVT-21683: A Phase I, Randomized, Double-Blind, Placebo-Controlled, Single and Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Participants including Healthy Participants of Japanese Ethnicity and an Open-label Assessment of Food Effects on the Relative Bioavailability of XXXX / XXXX  ","BRISTOL-MYERS SQUIBB: A Phase I, Randomized, Double-Blind, Placebo-Controlled, Single and Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Participants including Healthy Participants of Japanese Ethnicity and an Open-label Assessment of Food Effects on the Relative Bioavailability of XXXX / XXXX  "
2022,"CINCOR CIN-107-126: A Phase 1 Single and Multiple Dose Study to Assess the Safety, Pharmacokinetics, and Pharmacodynamics of XXXX in Healthy Japanese and Caucasian Subjects  ","CINCOR: A Phase 1 Single and Multiple Dose Study to Assess the Safety, Pharmacokinetics, and Pharmacodynamics of XXXX in Healthy Japanese and Caucasian Subjects  "
2022,"GILEAD SCIENCES GS-US-457-6026: A Single- and Multiple-Dose Phase 1 Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Japanese Participants  ","GILEAD SCIENCES: A Single- and Multiple-Dose Phase 1 Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Japanese Participants  "
2022,"INTRA-CELLULAR ITI-007-034: An Open-Label, Ascending Dose Study to Evaluate the Pharmacokinetics, Safety and Tolerability of XXXX in Healthy Japanese and Healthy Caucasian Subjects  ","INTRA-CELLULAR: An Open-Label, Ascending Dose Study to Evaluate the Pharmacokinetics, Safety and Tolerability of XXXX in Healthy Japanese and Healthy Caucasian Subjects  "
2022,"SUMITOVANT KSP-1007-001: A Phase I Randomized, Double-Blind, Multi-Part, Dose-Escalation Study to Assess the Safety, Tolerability, and Pharmacokinetics of Single and Repeat Escalating Dose of XXXX Alone and Co-administered with Meropenem in Healthy Subjects   ","SUMITOVANT: A Phase I Randomized, Double-Blind, Multi-Part, Dose-Escalation Study to Assess the Safety, Tolerability, and Pharmacokinetics of Single and Repeat Escalating Dose of XXXX Alone and Co-administered with Meropenem in Healthy Subjects   "
2021,"BIOGEN 263HV108: A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Multiple-Dose Study to Assess the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Japanese and Non-Japanese Participants.  ","BIOGEN: A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Multiple-Dose Study to Assess the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Japanese and Non-Japanese Participants.  "
2021,"ELI LILLY & COMPANY J3D-MC-FNAA: A Phase 1, Randomized, Participant-and Investigator-Blind, Placebo-Controlled, Single-and Multiple-Ascending Dose, Drug-Drug Interaction and Food Effect Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Non-Japanese and Japanese Participants.","ELI LILLY & COMPANY: A Phase 1, Randomized, Participant-and Investigator-Blind, Placebo-Controlled, Single-and Multiple-Ascending Dose, Drug-Drug Interaction and Food Effect Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of XXXX in Healthy Non-Japanese and Japanese Participants."
2021,"GLAXOSMITHKLINE 217653: A Phase I, Single-Blind, Randomized, Single-Dose Clinical Pharmacology Study To Investigate The Pharmacokinetics, Safety, And Tolerability Of XXXX Vs Placebo By Intravenous Or Intramuscular Administration In Healthy Japanese And Caucasian Participants.","GLAXOSMITHKLINE: A Phase I, Single-Blind, Randomized, Single-Dose Clinical Pharmacology Study To Investigate The Pharmacokinetics, Safety, And Tolerability Of XXXX Vs Placebo By Intravenous Or Intramuscular Administration In Healthy Japanese And Caucasian Participants."
2021,"QED THERAPEUTICS QBGJ398-114: A Phase 1, An Open-Label, Multiple Dose, Ethnic Sensitivity Study of XXXX (XXXX) XXXX mg in Japanese vs. Caucasian Healthy Subjects.","QED THERAPEUTICS: A Phase 1, An Open-Label, Multiple Dose, Ethnic Sensitivity Study of XXXX (XXXX) XXXX mg in Japanese vs. Caucasian Healthy Subjects."
2021,"TEVA TV48574-PK-10180: An Open-Label, Randomized, Phase 1 Subcutaneous Single-Dose Study to Assess the Pharmacokinetics, Safety, Immunogenicity, and Tolerability of XXXX (Doses up to XXXX mg) in Healthy Adult Japanese and Caucasian Subjects. ","TEVA: An Open-Label, Randomized, Phase 1 Subcutaneous Single-Dose Study to Assess the Pharmacokinetics, Safety, Immunogenicity, and Tolerability of XXXX (Doses up to XXXX mg) in Healthy Adult Japanese and Caucasian Subjects. "
2021,"UCB BIOPHARMA UP0101: A Placebo-Controlled, Double-Blind, Randomized Study to Assess the Safety, Tolerability, and Pharmacokinetics (PK) of XXXX XXXX in Healthy Japanese, Chinese, and Caucasian Participants  ","UCB BIOPHARMA: A Placebo-Controlled, Double-Blind, Randomized Study to Assess the Safety, Tolerability, and Pharmacokinetics (PK) of XXXX XXXX in Healthy Japanese, Chinese, and Caucasian Participants  "
2020,"BIOGEN 253HV101: A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Dose-Ascending, Single Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of XXXX XXXX (XXXX) in Healthy Male Japanese and Caucasian Study Participants.","BIOGEN: A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Dose-Ascending, Single Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of XXXX XXXX (XXXX) in Healthy Male Japanese and Caucasian Study Participants."
 ,,
2020,"CELLTRION CT-P16 1.2: A Phase 1, Randomized, Double-blind, Parallel Group, Single-dose Study to Compare the Pharmacokinetics and Safety of XXXX and EU-Approved XXXX in Healthy Japanese Male Subjects  ","CELLTRION: A Phase 1, Randomized, Double-blind, Parallel Group, Single-dose Study to Compare the Pharmacokinetics and Safety of XXXX and EU-Approved XXXX in Healthy Japanese Male Subjects  "
 ,,
2020,"CSL BEHRING CSL312-1003: A 2-Part, Phase 1, Single Center, Open-label, Single Ascending Dose Study to Investigate the Pharmacokinetics, Pharmacodynamics, Safety, and Tolerability of Subcutaneous and Intravenous XXXX in Healthy Adult Japanese and Caucasian Subjects. ","CSL BEHRING: A 2-Part, Phase 1, Single Center, Open-label, Single Ascending Dose Study to Investigate the Pharmacokinetics, Pharmacodynamics, Safety, and Tolerability of Subcutaneous and Intravenous XXXX in Healthy Adult Japanese and Caucasian Subjects. "
2019,"Amgen 20180222: A Phase 1, Open-label, Single Dose Study to Evaluate the Pharmacokinetics, Safety, and Tolerability of XXXXX in Japanese Subjects with Elevated Plasma Lipoprotein(a). .","Amgen: A Phase 1, Open-label, Single Dose Study to Evaluate the Pharmacokinetics, Safety, and Tolerability of XXXXX in Japanese Subjects with Elevated Plasma Lipoprotein(a). ."
2019,"AnaptysBio ANB019-005: A Phase 1, Single-Dose Trial to Evaluate the Safety, Tolerability, Pharmacokinetics, and Immunogenicity of XXXXX in Healthy Japanese and Caucasian Subjects.","AnaptysBio: A Phase 1, Single-Dose Trial to Evaluate the Safety, Tolerability, Pharmacokinetics, and Immunogenicity of XXXXX in Healthy Japanese and Caucasian Subjects."
2019,"Celgene CC-93538-CP-001: A Phase 1, Randomized, Open-Label, Single-Dose Study to Evaluate the Pharmacokinetics of XXXXX in Healthy Japanese and Caucasian Adult Subjects.","Celgene: A Phase 1, Randomized, Open-Label, Single-Dose Study to Evaluate the Pharmacokinetics of XXXXX in Healthy Japanese and Caucasian Adult Subjects."
2019,"Esperion ETC-1002-063: A Randomized, Double-Blind, Placebo-Controlled, Single-Ascending and Multiple-Dose Study to Evaluate the Safety, Pharmacokinetics, and Pharmacodynamics of XXXXX Acid in Healthy Japanese and Additional East Asian Ethnicity Cohorts.","Esperion: A Randomized, Double-Blind, Placebo-Controlled, Single-Ascending and Multiple-Dose Study to Evaluate the Safety, Pharmacokinetics, and Pharmacodynamics of XXXXX Acid in Healthy Japanese and Additional East Asian Ethnicity Cohorts."
2019,"Idorsia ID-064-104: A Phase 1, Single-Center, Double-Blind, Placebo-Controlled, Randomized Study to Investigate the Tolerability, Safety, Pharmacokinetics, and Pharmacodynamics after Single-Dose Administration of 4mg XXXXX in Healthy Japanese and Caucasian Subjects.","Idorsia: A Phase 1, Single-Center, Double-Blind, Placebo-Controlled, Randomized Study to Investigate the Tolerability, Safety, Pharmacokinetics, and Pharmacodynamics after Single-Dose Administration of 4mg XXXXX in Healthy Japanese and Caucasian Subjects."
2019,"Pfizer C3651002: A Phase 1, Randomized, Double-blind, Placebo-Controlled Study to Evaluate The Safety, Tolerability and Pharmacokinetics of Single-Dose Subcutaneous Administration of XXXXX to Healthy Adult Japanese Participants.","Pfizer: A Phase 1, Randomized, Double-blind, Placebo-Controlled Study to Evaluate The Safety, Tolerability and Pharmacokinetics of Single-Dose Subcutaneous Administration of XXXXX to Healthy Adult Japanese Participants."
Hepatology,,
2023,"PFIZER C5091014: A Phase 1, Open-label, Single-dose, Parallel Group Study to Assess Pharmacokinetics, Safety and Tolerability of XXXX in Adult Participants with Varying Degrees of Hepatic Impairment Relative to Participants Without Hepatic Impairment  ","PFIZER: A Phase 1, Open-label, Single-dose, Parallel Group Study to Assess Pharmacokinetics, Safety and Tolerability of XXXX in Adult Participants with Varying Degrees of Hepatic Impairment Relative to Participants Without Hepatic Impairment  "
Gastroenterology,,
2024,"ECCOGENE EC0006: An Open-Label, Randomized, Single Dose, Crossover Clinical Study to Assess the Relative Bioavailability of Current Tablet Formulation (F1) Compared to New Table Formulation (F2) of XXXX and Food Effects on F1 and F2 XXXX in Healthy Participants","ECCOGENE: An Open-Label, Randomized, Single Dose, Crossover Clinical Study to Assess the Relative Bioavailability of Current Tablet Formulation (F1) Compared to New Table Formulation (F2) of XXXX and Food Effects on F1 and F2 XXXX in Healthy Participants"
